x,y,color,label
0.612487925765068,1.7071113539503748,#1f77b4,a
0.6281281635109013,1.7020854783438297,#1f77b4,a
0.6375371346044955,1.7237137629185357,#1f77b4,a
0.6699399091386411,1.700125701601045,#1f77b4,a
0.6984492307104422,1.6763287985503887,#1f77b4,a
0.7171718129008685,1.6984859558227872,#1f77b4,a
0.7183574170192402,1.675099565140133,#1f77b4,a
0.7364130992702445,1.6918722070156702,#1f77b4,a
0.7422081136661861,1.6687806886647376,#1f77b4,a
0.7491410497764424,1.661364519843425,#1f77b4,a
0.7758397219735725,1.6494949099359866,#1f77b4,a
0.7896331128139467,1.6459021500822422,#1f77b4,a
0.7917037759326669,1.6320914898906098,#1f77b4,a
0.8111802042418074,1.6334342508593844,#1f77b4,a
0.8491736557871177,1.6268122989173766,#1f77b4,a
0.8422240660670334,1.6364534797439305,#1f77b4,a
0.850018604258234,1.6016517630539646,#1f77b4,a
0.850942732031402,1.6194473475255657,#1f77b4,a
0.8800715381300139,1.6094738340262826,#1f77b4,a
0.862357797917068,1.5765638990834219,#1f77b4,a
0.8952426372706305,1.6072663874722464,#1f77b4,a
0.8996946569793636,1.5836552511670283,#1f77b4,a
0.9104160669983917,1.5731959602554166,#1f77b4,a
0.905741705478336,1.5553838111538871,#1f77b4,a
0.9525366525037773,1.5431704161042021,#1f77b4,a
0.9661143895134114,1.5350012146731031,#1f77b4,a
0.9569596552485373,1.5271828588131129,#1f77b4,a
0.9968980395533659,1.5350193697844352,#1f77b4,a
0.9945758992702596,1.509985399252723,#1f77b4,a
0.9971028677136525,1.4828218413467107,#1f77b4,a
1.0095624652070196,1.4553715507094744,#1f77b4,a
1.019888339906035,1.457885264454402,#1f77b4,a
1.0448328858074847,1.4585403555811112,#1f77b4,a
1.0530081402791465,1.4401796948005547,#1f77b4,a
1.0436540552764573,1.4068468358140613,#1f77b4,a
1.060699479746333,1.3984098450833307,#1f77b4,a
1.0899077453517405,1.3711900164623698,#1f77b4,a
1.074868291325899,1.3651704909920062,#1f77b4,a
1.0911877838101005,1.3655429617621333,#1f77b4,a
1.0860649396973912,1.3562618127004578,#1f77b4,a
1.0971709728613226,1.3401288852168987,#1f77b4,a
1.0961895066099356,1.3430171983252424,#1f77b4,a
1.1216519634381745,1.3046581658595302,#1f77b4,a
1.0991604670341069,1.3117676314887845,#1f77b4,a
1.1396863035274336,1.2912518917343243,#1f77b4,a
1.1183190701966885,1.271547218519304,#1f77b4,a
1.1503628403711637,1.252654257456768,#1f77b4,a
1.1395921364906891,1.2447637074971707,#1f77b4,a
1.171937538636534,1.2582058208112796,#1f77b4,a
1.1402182400460095,1.2364190292686363,#1f77b4,a
1.186861073677932,1.1934217952888289,#1f77b4,a
1.1529995836162559,1.194257015336665,#1f77b4,a
1.1917264708094788,1.1781730454388037,#1f77b4,a
1.1939717069498286,1.1793365210916862,#1f77b4,a
1.1918833073939206,1.161222987156339,#1f77b4,a
1.2218155497454546,1.1447415424587501,#1f77b4,a
1.1937048864014195,1.0998758208637092,#1f77b4,a
1.216424485798479,1.1088139842198765,#1f77b4,a
1.196116376432773,1.1035675113492693,#1f77b4,a
1.2088677834318262,1.0904577637013209,#1f77b4,a
1.2090967138837707,1.050211467892125,#1f77b4,a
1.243974103160765,1.029640352690128,#1f77b4,a
1.2300705197895647,0.9984787365610118,#1f77b4,a
1.2202245444002624,1.010455166294645,#1f77b4,a
1.2498956593253172,0.9672574883170576,#1f77b4,a
1.2318045171406047,0.9477291382870338,#1f77b4,a
1.2635440716742705,0.9668939678271742,#1f77b4,a
1.228125870995431,0.9328017183809432,#1f77b4,a
1.2534509163087844,0.9351444214679364,#1f77b4,a
1.2334112204919683,0.913662756252868,#1f77b4,a
1.234985167038128,0.910465118239114,#1f77b4,a
1.2546589801818746,0.8758780502313379,#1f77b4,a
1.2311435466356973,0.8647701931055575,#1f77b4,a
1.2351097624802947,0.85558216836732,#1f77b4,a
1.250532967062629,0.8504093528704254,#1f77b4,a
1.262229493913574,0.8024065299835641,#1f77b4,a
1.2649599803774045,0.7853820167970338,#1f77b4,a
1.2634933622869446,0.7891133661865365,#1f77b4,a
1.23906624482755,0.7513975541868432,#1f77b4,a
1.2710021133877818,0.756312574221339,#1f77b4,a
1.265936309830609,0.7126597949388394,#1f77b4,a
1.263257038375711,0.7067270346878619,#1f77b4,a
1.2791944498180152,0.7156358558296086,#1f77b4,a
1.2890315539964428,0.6845035360474736,#1f77b4,a
1.2622439677978257,0.6730458367415761,#1f77b4,a
1.2785412457069765,0.6547093638335924,#1f77b4,a
1.2499569016955256,0.642645740124002,#1f77b4,a
1.259596782668497,0.6601757252175185,#1f77b4,a
1.2700100867080353,0.6382517704418067,#1f77b4,a
1.2629795348803743,0.6123390243309592,#1f77b4,a
1.2658440565859066,0.6185320932726742,#1f77b4,a
1.2598614079084767,0.5915301263684922,#1f77b4,a
1.2769098195014565,0.5566524865334911,#1f77b4,a
1.2698425278234948,0.5282375534342891,#1f77b4,a
1.2763051613125085,0.5441870089207912,#1f77b4,a
1.3073941391758859,0.5165584953530359,#1f77b4,a
1.2655524578709778,0.4991700607740985,#1f77b4,a
1.2838614976824867,0.4973436229726751,#1f77b4,a
1.2930236733299334,0.47465377882079796,#1f77b4,a
1.2744404252418369,0.43782720057442887,#1f77b4,a
1.2878662032198376,0.4443007968831475,#1f77b4,a
1.297693362980148,0.4194607189259484,#1f77b4,a
1.2932472202059615,0.3929061279689987,#1f77b4,a
1.2942606865465107,0.3867943371494264,#1f77b4,a
1.288862919795213,0.35454152796943256,#1f77b4,a
1.285032609006891,0.3473153879946518,#1f77b4,a
1.3079292333364934,0.310208629723974,#1f77b4,a
1.318310396634825,0.28839417533130873,#1f77b4,a
1.3033920712927594,0.27244280306294405,#1f77b4,a
1.3000375278312966,0.26199063665856104,#1f77b4,a
1.329081660195995,0.24798483814837097,#1f77b4,a
1.3304995722945505,0.24595024502415597,#1f77b4,a
1.3032492418969595,0.23883643738146898,#1f77b4,a
1.3245727549196586,0.20530396607756643,#1f77b4,a
1.3185422603396033,0.20582162218558572,#1f77b4,a
1.3304721428161121,0.15429861401705644,#1f77b4,a
1.3234321469437498,0.15215122629345135,#1f77b4,a
1.3464013012030547,0.10247284379129232,#1f77b4,a
1.3182112545252684,0.07158876124540382,#1f77b4,a
1.3376367528873594,0.04183497356223819,#1f77b4,a
1.3337706520975163,0.029582301929887127,#1f77b4,a
1.3186406152136907,0.008326567657501175,#1f77b4,a
1.3435110213180061,0.02577139083553796,#1f77b4,a
1.319815491263682,0.0017272176217886144,#1f77b4,a
1.3398412051234863,-0.0034164195029892062,#1f77b4,a
1.316861669011305,-0.02209304601763376,#1f77b4,a
1.3122043469878475,-0.05220031898137908,#1f77b4,a
1.322834392290633,-0.058792779457777576,#1f77b4,a
1.3089324800090167,-0.07407906497211772,#1f77b4,a
1.3447082402537378,-0.10118165073558753,#1f77b4,a
1.3472193582395071,-0.13324845977965208,#1f77b4,a
1.3415267988542499,-0.12935832090403207,#1f77b4,a
1.3125225271004382,-0.1565008934735076,#1f77b4,a
1.3280320239537566,-0.17444287741149714,#1f77b4,a
1.3405053095384214,-0.1965758963702695,#1f77b4,a
1.3471264721985856,-0.23833734368100168,#1f77b4,a
1.3204004370628717,-0.23043391607806643,#1f77b4,a
1.3471908811043123,-0.2439358506803037,#1f77b4,a
1.3436184904905557,-0.2668821978800256,#1f77b4,a
1.319055888650426,-0.28936825214271994,#1f77b4,a
1.3079542345613133,-0.3112781461693811,#1f77b4,a
1.319078067850683,-0.3468170711732745,#1f77b4,a
1.3104457601999668,-0.3710735281592149,#1f77b4,a
1.3158629295511148,-0.3573338410897547,#1f77b4,a
1.307084301882111,-0.3673801050831901,#1f77b4,a
1.3025134414597037,-0.3999605597641364,#1f77b4,a
1.3138955878656535,-0.41123605074498054,#1f77b4,a
1.3313753458529327,-0.4264775243508586,#1f77b4,a
1.2907807021316295,-0.4494431410927097,#1f77b4,a
1.3316404025070578,-0.48315514977037816,#1f77b4,a
1.3234014707190818,-0.4858954226151952,#1f77b4,a
1.2961587884274626,-0.49343807364042586,#1f77b4,a
1.2993449038712335,-0.5111695666546672,#1f77b4,a
1.308336521866585,-0.5653055918875249,#1f77b4,a
1.2945963843435613,-0.5799253936361143,#1f77b4,a
1.2968025709384001,-0.6123504618726922,#1f77b4,a
1.2967320715647181,-0.6191339605247445,#1f77b4,a
1.3053585766497613,-0.6702688419760334,#1f77b4,a
1.294205886779376,-0.6842149626866983,#1f77b4,a
1.3285263827370752,-0.7074418638150725,#1f77b4,a
1.319876179750246,-0.7033040592847972,#1f77b4,a
1.328445305198795,-0.706581675836268,#1f77b4,a
1.3267418818854588,-0.740423500738326,#1f77b4,a
1.3126714462709752,-0.7428426323655574,#1f77b4,a
1.3022586281880366,-0.7666304338130633,#1f77b4,a
1.3107330197261944,-0.7672620195907079,#1f77b4,a
1.3219860741879002,-0.7906347216431805,#1f77b4,a
1.317373522470956,-0.8257850916100625,#1f77b4,a
1.3086563690689375,-0.8113172766472894,#1f77b4,a
1.307297638264187,-0.8595578542540662,#1f77b4,a
1.3197910905565275,-0.8623877359868043,#1f77b4,a
1.3115764917705404,-0.8735325194923479,#1f77b4,a
1.294236267564527,-0.9137531937067542,#1f77b4,a
1.2829835679973254,-0.9239584536802047,#1f77b4,a
1.2929481442734405,-0.9735897950963519,#1f77b4,a
1.2911482387088062,-0.98374944091213,#1f77b4,a
1.2694366231860181,-0.9934069635849592,#1f77b4,a
1.260889603134073,-1.0072556922771878,#1f77b4,a
1.281102042671262,-1.0582208610694546,#1f77b4,a
1.2552214752016626,-1.0786324934318074,#1f77b4,a
1.2406145081814937,-1.0893143347944374,#1f77b4,a
1.2635718613361628,-1.105972864518742,#1f77b4,a
1.2367468142424103,-1.1403414700974357,#1f77b4,a
1.2134612604157657,-1.170076368081912,#1f77b4,a
1.225979277829065,-1.1817534385628499,#1f77b4,a
1.217178218789609,-1.2012289366050766,#1f77b4,a
1.207859671088864,-1.2440103046799036,#1f77b4,a
1.2006765679498295,-1.2261040412969317,#1f77b4,a
1.1555644001755638,-1.2525247936046173,#1f77b4,a
1.1396334875174505,-1.2803649092259184,#1f77b4,a
1.1500294834986666,-1.3104700692099427,#1f77b4,a
1.1158496926033667,-1.311163743317102,#1f77b4,a
1.0966499001415775,-1.3354975660289499,#1f77b4,a
1.095339988050759,-1.36893531169851,#1f77b4,a
1.0841931913017302,-1.3770245163408317,#1f77b4,a
1.07458750670308,-1.3946792184275911,#1f77b4,a
1.052693274037099,-1.4213151151777161,#1f77b4,a
1.0452319145702553,-1.429824099637056,#1f77b4,a
1.0425041545460632,-1.4479965670610722,#1f77b4,a
1.0304934012105744,-1.4375778677755011,#1f77b4,a
1.0183413345576315,-1.467436534072115,#1f77b4,a
0.9842550299790808,-1.4723212640550005,#1f77b4,a
0.9599539895606523,-1.4800620056913314,#1f77b4,a
0.9783149125365734,-1.5129945177095758,#1f77b4,a
0.9545161413842573,-1.5206995349597283,#1f77b4,a
0.9182768055629236,-1.5395969832107854,#1f77b4,a
0.8915983536967043,-1.5291851834515986,#1f77b4,a
0.9031485131039773,-1.5427194550538355,#1f77b4,a
0.8799155857102022,-1.5559165146590423,#1f77b4,a
0.8775479107982429,-1.555130070543358,#1f77b4,a
0.8504691077121113,-1.5885760686620458,#1f77b4,a
0.840939164208812,-1.6006539984556603,#1f77b4,a
0.7901445977703095,-1.59043629136133,#1f77b4,a
0.7757342572378106,-1.6125059066495886,#1f77b4,a
0.7577138595638346,-1.6179767050578058,#1f77b4,a
0.7533164412193528,-1.6394783975839617,#1f77b4,a
0.6980723775627188,-1.6311139242389359,#1f77b4,a
0.7017495420153373,-1.6514179082113722,#1f77b4,a
0.676209915950836,-1.6776898235844597,#1f77b4,a
0.6132962850034138,-1.6864013672154143,#1f77b4,a
0.5703345971219785,-1.688751330910314,#1f77b4,a
0.5465980913622149,-1.7223205254687965,#1f77b4,a
0.5232928744355139,-1.7098847378887072,#1f77b4,a
0.48709641888578464,-1.714628238090158,#1f77b4,a
0.4904473847712577,-1.717395204241763,#1f77b4,a
0.44507739380276756,-1.7308472022405352,#1f77b4,a
0.43075882951120037,-1.7561597556723332,#1f77b4,a
0.43009838375514564,-1.7694299328331473,#1f77b4,a
0.3902097033503586,-1.7619908456822082,#1f77b4,a
0.36104363538703826,-1.7775347704547524,#1f77b4,a
0.32942927118796095,-1.742792154942466,#1f77b4,a
0.32468155271646676,-1.7697324801692516,#1f77b4,a
0.2860698757281699,-1.7801237083249615,#1f77b4,a
0.3080138054296315,-1.7834109280289216,#1f77b4,a
0.2770926018765458,-1.790571434730521,#1f77b4,a
0.2569282113793744,-1.7778484100127296,#1f77b4,a
0.2611908048320702,-1.7915543878331153,#1f77b4,a
0.22413385329808078,-1.799338500999292,#1f77b4,a
0.22330356956916983,-1.7898637924791663,#1f77b4,a
0.227399477748097,-1.8013118590516604,#1f77b4,a
0.19819360974619427,-1.8210533453326072,#1f77b4,a
0.16379360275955618,-1.7955865062660052,#1f77b4,a
0.18681284894195932,-1.812835954278654,#1f77b4,a
0.1724787883934451,-1.7936022660264717,#1f77b4,a
0.1482494283327379,-1.8187634520568603,#1f77b4,a
0.14484487854652525,-1.815291531819545,#1f77b4,a
0.13044529470177824,-1.8087795281501504,#1f77b4,a
